id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,state,zipcode,market,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,requires_license,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month
5904732,987917,18/08/2011,"Boston, Massachusetts, United States",within a day,100%,56%,f,3,3,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2119,Boston,"Boston, MA",42.3140648,-71.09905546,t,House,Private room,2,2.5,1,1,Real Bed,$70.00,$420.00,"$1,400.00",$100.00,$20.00,1,$0.00,1,1125,3 weeks ago,,14,28,58,333,06/09/2016,9,93,f,f,flexible,3,0.53
3591359,9662986,27/10/2013,"Boston, Massachusetts, United States",within an hour,100%,89%,t,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32566812,-71.10543389,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$190.00,,,,,2,$15.00,4,1125,a week ago,,0,0,14,48,06/09/2016,26,95,f,f,moderate,1,1.43
2538536,16067950,27/05/2014,"Brookline, Massachusetts, United States",within a few hours,86%,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Jamaica Plain,Brookline,MA,,Boston,"Brookline, MA",42.32487447,-71.10556705,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$149.00,$950.00,"$3,100.00",,$50.00,1,$0.00,7,1125,7 months ago,,0,28,58,333,06/09/2016,17,95,f,f,flexible,1,0.59
4975581,12937716,08/03/2014,"St. Johnsbury, Vermont, United States",within an hour,90%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32038119,-71.11270173,t,Apartment,Entire home/apt,6,1,2,2,Real Bed,$168.00,"$1,000.00","$3,528.00",$200.00,$120.00,1,$0.00,3,1125,today,,9,29,50,285,06/09/2016,47,94,f,f,moderate,1,2.57
4767023,24593919,07/12/2014,US,within a few hours,100%,93%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32327561,-71.10705882,t,House,Entire home/apt,5,2,3,4,Real Bed,$205.00,$975.00,,,$50.00,1,$0.00,2,1125,3 weeks ago,,0,0,0,257,06/09/2016,9,87,f,f,moderate,2,0.7
6364042,987917,18/08/2011,"Boston, Massachusetts, United States",within a day,100%,56%,f,3,3,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2119,Boston,"Boston, MA",42.31362383,-71.09821201,t,House,Private room,2,2.5,1,1,Real Bed,$65.00,$500.00,,$100.00,$15.00,1,$0.00,1,1125,3 weeks ago,,7,26,56,331,06/09/2016,17,92,f,f,flexible,3,1.32
7986179,20040612,21/08/2015,"Massachusetts, United States",within a few hours,80%,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32157794,-71.11411533,t,Apartment,Entire home/apt,2,1,1,1,Futon,$75.00,,,,$18.00,1,$0.00,1,1125,3 weeks ago,,0,0,0,0,06/09/2016,5,92,f,f,flexible,1,1.5
14109003,22290246,08/10/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'facebook', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32267989,-71.11561972,t,Condominium,Entire home/apt,4,1,2,4,Real Bed,$117.00,,,,$15.00,1,$0.00,1,1125,7 weeks ago,,0,0,0,0,06/09/2016,0,,f,t,flexible,1,
1109224,1531239,23/12/2011,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32051086,-71.11215759,t,Apartment,Entire home/apt,8,2,4,6,Real Bed,$429.00,"$2,699.00","$7,999.00",$400.00,,6,$15.00,3,60,today,,8,35,65,331,06/09/2016,35,91,f,f,strict,1,0.95
1067184,848706,21/07/2011,"Boston, Massachusetts, United States",within a day,90%,62%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30633269,-71.1190246,t,Apartment,Private room,2,1,1,1,Real Bed,$95.00,$635.00,,,,1,$10.00,2,1125,a week ago,,21,51,81,356,06/09/2016,53,95,f,f,flexible,1,1.32
13215952,19798741,10/08/2014,"Boston, Massachusetts, United States",within a day,80%,90%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30992056,-71.11072692,t,Apartment,Private room,2,1,1,1,Real Bed,$69.00,,,,$20.00,1,$0.00,1,7,a week ago,,0,0,0,0,06/09/2016,0,,f,f,flexible,2,
777903,4102281,09/11/2012,"Boston, Massachusetts, United States",within an hour,90%,69%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30757426,-71.13463037,t,House,Private room,2,,1,1,Real Bed,$85.00,$565.00,,,,1,$0.00,1,1125,2 weeks ago,,26,56,86,361,06/09/2016,17,94,f,f,moderate,1,0.43
1301500,3578624,15/09/2012,"Boston, Massachusetts, United States",within a few hours,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30997683,-71.10962021,t,Apartment,Private room,2,1,1,1,Futon,$69.00,$450.00,"$1,500.00",,$30.00,1,$15.00,3,20,5 days ago,,5,35,65,65,06/09/2016,13,100,f,f,strict,1,1.17
8923817,45402419,29/09/2015,"Boston, Massachusetts, United States",within a few hours,100%,77%,f,4,4,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.3090739,-71.11254191,t,House,Entire home/apt,2,1,1,1,Real Bed,$165.00,$980.00,"$2,900.00",$800.00,,1,$0.00,2,1125,5 months ago,,0,0,1,276,06/09/2016,9,93,f,f,flexible,3,0.85
14057466,30314324,30/03/2015,"Boston, Massachusetts, United States",within a few hours,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,"Jamaica Plain, Boston",MA,2130,Boston,"Jamaica Plain, Boston, MA",42.31357234,-71.11381933,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$150.00,,,$200.00,$50.00,4,$50.00,5,120,5 days ago,,1,14,44,71,06/09/2016,2,90,f,f,flexible,1,1.67
14909417,93635490,05/09/2016,US,N/A,N/A,N/A,f,1,1,"['email', 'phone', 'linkedin', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.29644508,-71.1111878,t,Condominium,Entire home/apt,7,1,4,4,Real Bed,$267.00,,,$300.00,$90.00,6,$0.00,1,1125,today,,13,43,73,348,06/09/2016,0,,f,t,flexible,1,
5521378,25636575,05/01/2015,"Boston, Massachusetts, United States",within a few hours,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.31169374,-71.1011646,t,Apartment,Private room,2,1,1,1,Real Bed,$87.00,$533.00,"$1,550.00",$95.00,$25.00,1,$25.00,2,10,3 days ago,,29,59,74,74,06/09/2016,6,97,f,f,moderate,1,0.41
13041602,72132089,15/05/2016,"Boston, Massachusetts, United States",within an hour,100%,100%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.29985744,-71.11235604,t,Townhouse,Private room,2,1,1,1,Real Bed,$62.00,,,,,1,$0.00,2,1125,2 weeks ago,,2,2,2,2,06/09/2016,20,96,f,t,strict,2,5.41
2621242,13424353,22/03/2014,"Boston, Massachusetts, United States",N/A,N/A,N/A,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.31842255,-71.10550531,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00,$700.00,"$2,300.00",$200.00,$40.00,2,$10.00,2,1125,7 months ago,,0,0,0,66,06/09/2016,6,97,f,f,moderate,1,0.22
950046,5153431,19/02/2013,"Boston, Massachusetts, United States",within an hour,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Jamaica Plain,MA,2130,Boston,"Jamaica Plain, MA",42.31185272,-71.10926319,t,Apartment,Entire home/apt,6,2,3,3,Real Bed,$250.00,,,$250.00,$90.00,1,$0.00,4,14,5 months ago,,0,0,0,197,06/09/2016,6,90,f,f,strict,1,0.16
3342094,1922657,14/03/2012,"Boston, Massachusetts, United States",within a few hours,100%,100%,t,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Jamaica Plain (Boston),MA,2130,Boston,"Jamaica Plain (Boston), MA",42.31737019,-71.11485899,t,Apartment,Entire home/apt,6,1,2,2,Real Bed,$150.00,"$1,500.00","$5,040.00",$500.00,$200.00,2,$35.00,2,1125,2 weeks ago,,0,0,10,185,06/09/2016,14,97,f,f,strict,2,0.54
5652147,352441,18/01/2011,"Boston, Massachusetts, United States",within a few hours,100%,33%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30704885,-71.11662413,t,House,Entire home/apt,7,2,3,4,Real Bed,$300.00,,,$500.00,$140.00,2,$50.00,2,1125,5 months ago,,30,60,90,365,06/09/2016,3,93,f,f,flexible,1,0.18
14105971,79103444,21/06/2016,"Boston, Massachusetts, United States",within a few hours,100%,100%,f,1,1,"['email', 'phone', 'reviews']",t,f,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30906285,-71.11141973,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$119.00,,,,$35.00,1,$0.00,1,1125,today,,2,5,23,23,06/09/2016,13,100,f,f,strict,1,8.67
2875267,14696258,24/04/2014,"Boston, Massachusetts, United States",within a few hours,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30883694,-71.11935092,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$175.00,,,$250.00,$25.00,2,$0.00,2,1125,a week ago,,4,6,30,120,06/09/2016,148,99,f,f,moderate,1,5.77
9485607,1498417,12/12/2011,"Boston, Massachusetts, United States",within an hour,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.31923483,-71.10501594,t,House,Entire home/apt,6,2,2,2,Real Bed,$195.00,,,$100.00,$95.00,3,$25.00,4,1125,4 days ago,,0,0,15,290,06/09/2016,24,96,f,t,strict,1,2.81
7273770,4191762,19/11/2012,"Boston, Massachusetts, United States",within a few hours,100%,100%,f,1,1,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30606394,-71.11516054,t,Condominium,Entire home/apt,4,1,2,2,Real Bed,$145.00,,,$400.00,$80.00,1,$0.00,2,1125,4 weeks ago,,0,0,0,0,06/09/2016,4,90,f,f,strict,1,1.11
5405928,1169936,16/09/2011,"Boston, Massachusetts, United States",within a day,100%,58%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.3039816,-71.11848461,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$200.00,,,,$50.00,1,$0.00,2,1125,4 weeks ago,,15,35,65,340,06/09/2016,10,92,f,f,moderate,1,0.6
4586681,12795084,04/03/2014,"Boston, Massachusetts, United States",within a day,100%,83%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.31482748,-71.11295481,t,House,Private room,1,1,1,1,Futon,$90.00,$600.00,,$150.00,,1,$0.00,1,1125,today,,18,46,64,339,06/09/2016,42,99,f,f,flexible,1,2.45
1113272,3676936,25/09/2012,"Boston, Massachusetts, United States",within a few hours,100%,89%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30484333,-71.10627116,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$210.00,"$1,700.00","$7,000.00",,$50.00,4,$50.00,2,20,today,,18,32,46,310,06/09/2016,41,94,f,f,moderate,1,1.25
12647606,55603,18/11/2009,"Boston, Massachusetts, United States",within a few hours,90%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Jamaica Plain,Jamaica Plain,MA,2130,Boston,"Jamaica Plain, MA",42.31337133,-71.11089129,t,Apartment,Private room,2,1,1,1,Real Bed,$75.00,,,,$15.00,1,$15.00,2,14,5 days ago,,9,39,59,59,06/09/2016,8,100,f,f,moderate,1,1.94
10271867,52274002,26/12/2015,"Boston, Massachusetts, United States",within an hour,100%,67%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.32357026,-71.10670813,t,Apartment,Private room,2,1,1,1,Real Bed,$46.00,,,,$10.00,1,$0.00,1,1125,6 weeks ago,,0,0,0,0,06/09/2016,2,90,f,f,flexible,1,0.4
7879708,7594805,19/07/2013,"Boston, Massachusetts, United States",within a day,96%,78%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.29559334,-71.11530146,t,Condominium,Private room,2,1,1,1,Real Bed,$75.00,$450.00,"$1,800.00",,,1,$0.00,2,1125,3 weeks ago,,30,60,90,365,06/09/2016,12,100,f,f,flexible,1,1.08
3881993,11487565,20/01/2014,"Miami, Florida, United States",within an hour,100%,78%,f,8,8,"['email', 'phone', 'reviews', 'kba']",t,t,Jamaica Plain,Boston,MA,2130,Boston,"Boston, MA",42.30433801,-71.1087173,t,Apartment,Entire home/apt,6,1,3,3,Real Bed,$500.00,,,$400.00,$100.00,6,$0.00,1,1125,2 days ago,,29,59,89,364,06/09/2016,8,89,f,t,flexible,4,0.33
